County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0002899
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 6 HANDWASHING FACILITIES
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 32a FOOD PRESENTATION AND LABELING
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 42 GARBAGE AND REFUSE DISPOSAL
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0002899,SUNRISE CAFE,PARAAN INC,6100 FAIR OAKS BLVD STE A,Carmichael,95608,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
