County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0003042
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 5a HANDWASHING PROCEDURES
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 6 HANDWASHING FACILITIES
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 14b WAREWASHING AND SANITIZING PROCEDURES
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 21 HOT AND COLD WATER SUPPLY
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 42 GARBAGE AND REFUSE DISPOSAL
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0003042,ROUND TABLE PIZZA #397,ROUND TABLE DEVELOPMENT,398 FLORIN RD,Sacramento,95831,"# 47c INSPECTION REPORT AVAILABILITY
"
