County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0048485
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 14b WAREWASHING AND SANITIZING PROCEDURES
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 1b FOOD SAFETY CERTIFICATION
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 6 HANDWASHING FACILITIES
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 30b FOOD CONTAINERS LABELED
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 44c MOP SINK AND JANITORIAL AREA
"
FA0048485,OZ KOREAN BBQ,JONG AND YOUNG KIM,2605 RIPARIAN,Elk Grove,95757,"# 47a SIGNS POSTED AS REQUIRED
"
