County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0030887
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 1a DEMONSTRATION OF KNOWLEDGE
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 29 IDENTIFICATION AND STORAGE OF TOXIC SUBSTANCES
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 38 VENTILATION AND LIGHTING
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0030887,FAST N EASY MART/ BEACON,SURENDRA ADHIKARI,2101 EL CAMINO AVE,Sacramento,95821,"# 47c INSPECTION REPORT AVAILABILITY
"
