County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0004598
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 5a HANDWASHING PROCEDURES
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 1c FOOD HANDLER CARDS
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 4 EATING, DRINKING, OR TOBACCO USE
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 5b BARE HAND CONTACT AND GLOVE USE
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0004598,DISTILLERY,RONALD ALVERNAZ,2107 L ST,Sacramento,95816,"# 44e VERMIN AND ANIMAL EXCLUSION
"
