County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0029970
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 6 HANDWASHING FACILITIES
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 1a DEMONSTRATION OF KNOWLEDGE
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 23 VERMIN AND ANIMAL CONTAMINATION
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 34 WAREWASHING FACILITIES AND TESTING METHODS
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 38 VENTILATION AND LIGHTING
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 44a PREMISES KEPT FREE OF UNUSED EQUIPMENT
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0029970,1 STOP LIQUOR & WINE,SURJEET KAUR,1972 FULTON AVE,Sacramento,95825,"# 47c INSPECTION REPORT AVAILABILITY
"
