County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0003481
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 1b FOOD SAFETY CERTIFICATION
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 1c FOOD HANDLER CARDS
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 9 COOLING METHODS
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 47a SIGNS POSTED AS REQUIRED
"
FA0003481,CIUDAD NEZAHUALCOYTL,JAVIER B CAMACHO,6035 1/2 FRANKLIN BLVD,Sacramento,95824,"# 47c INSPECTION REPORT AVAILABILITY
"
