County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0042591
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 16 SHELLSTOCK IDENTIFICATION TAGS
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 21 HOT AND COLD WATER SUPPLY
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 38 VENTILATION AND LIGHTING
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 44c MOP SINK AND JANITORIAL AREA
"
FA0042591,SHADY LADY,ALEX ORIGONI,1409 R ST 101,Sacramento,95814,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
