County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0004596
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 1c FOOD HANDLER CARDS
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 9 COOLING METHODS
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 16 SHELLSTOCK IDENTIFICATION TAGS
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 23 VERMIN AND ANIMAL CONTAMINATION
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 26 THAWING METHODS
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 38 VENTILATION AND LIGHTING
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0004596,AIOLI BODEGA ESPANOLA,REDA BELLARBI-SALAH,1800 L ST,Sacramento,95814,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
