County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0006698
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 5b BARE HAND CONTACT AND GLOVE USE
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 30b FOOD CONTAINERS LABELED
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0006698,SUPERB PIZZA,KEYVAN GHASEMPOUR,5601 WATT AVE STE 1,North Highlands,95660,"# 49 PERMIT REQUIREMENTS
"
