County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0016993
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 1c FOOD HANDLER CARDS
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 4 EATING, DRINKING, OR TOBACCO USE
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 6 HANDWASHING FACILITIES
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 38 VENTILATION AND LIGHTING
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 42 GARBAGE AND REFUSE DISPOSAL
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 44b APPROPRIATE USE OF EQUIPMENT
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0016993,LUCCA RESTAURANT,RON GILLILAND,1615 J ST,Sacramento,95814,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
