County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0005817
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 6 HANDWASHING FACILITIES
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 1b FOOD SAFETY CERTIFICATION
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 34 WAREWASHING FACILITIES AND TESTING METHODS
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 38 VENTILATION AND LIGHTING
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0005817,ELK'S LODGE #6,ELK'S LODGE INC,6446 RIVERSIDE BLVD,Sacramento,95831,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
