County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0004017
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 9 COOLING METHODS
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 34 WAREWASHING FACILITIES AND TESTING METHODS
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 38 VENTILATION AND LIGHTING
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 47a SIGNS POSTED AS REQUIRED
"
FA0004017,LA PLACITA,BEN RAMIREZ & JESSE HERNANDEZ,9272 GREENBACK LN,Orangevale,95662,"# 47c INSPECTION REPORT AVAILABILITY
"
