County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0003507
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 6 HANDWASHING FACILITIES
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 1a DEMONSTRATION OF KNOWLEDGE
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 1c FOOD HANDLER CARDS
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 5b BARE HAND CONTACT AND GLOVE USE
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 9 COOLING METHODS
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 23 VERMIN AND ANIMAL CONTAMINATION
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 30b FOOD CONTAINERS LABELED
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 43 RESTROOMS MAINTAINED, SUPPLIED, AND ACCESSIBLE
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 44a PREMISES KEPT FREE OF UNUSED EQUIPMENT
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 44c MOP SINK AND JANITORIAL AREA
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0003507,HAPPY CORNER RESTAURANT,HAPPY CORNER INC,4940 FREEPORT BLVD,Sacramento,95822,"# 47c INSPECTION REPORT AVAILABILITY
"
