County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0028621
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 14b WAREWASHING AND SANITIZING PROCEDURES
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 1b FOOD SAFETY CERTIFICATION
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 1c FOOD HANDLER CARDS
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 4 EATING, DRINKING, OR TOBACCO USE
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 6 HANDWASHING FACILITIES
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 29 IDENTIFICATION AND STORAGE OF TOXIC SUBSTANCES
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 38 VENTILATION AND LIGHTING
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 43 RESTROOMS MAINTAINED, SUPPLIED, AND ACCESSIBLE
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0028621,COIN-OP GAME ROOM,ROY LEDO,1107 9TH ST T-100,Sacramento,95814,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
