County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0005045
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 8 TIME AS A PUBLIC HEALTH CONTROL
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 1c FOOD HANDLER CARDS
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 4 EATING, DRINKING, OR TOBACCO USE
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 6 HANDWASHING FACILITIES
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 30b FOOD CONTAINERS LABELED
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0005045,BURGER KING #3076,MRB FOODS INC,2746 MARCONI AVE,Sacramento,95821,"# 47c INSPECTION REPORT AVAILABILITY
"
