County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0045232
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 1b FOOD SAFETY CERTIFICATION
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 1c FOOD HANDLER CARDS
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 6 HANDWASHING FACILITIES
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 14b WAREWASHING AND SANITIZING PROCEDURES
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 29 IDENTIFICATION AND STORAGE OF TOXIC SUBSTANCES
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 30b FOOD CONTAINERS LABELED
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 32a FOOD PRESENTATION AND LABELING
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 32b COMPLIANCE WITH TRANS FAT BAN
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 34 WAREWASHING FACILITIES AND TESTING METHODS
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 42 GARBAGE AND REFUSE DISPOSAL
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 43 RESTROOMS MAINTAINED, SUPPLIED, AND ACCESSIBLE
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0045232,SUGAR MAMA'S BAKERY,SKB ENTERPRISES,5150 FAIR OAKS BLVD 107,Carmichael,95608,"# 44e VERMIN AND ANIMAL EXCLUSION
"
