County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0002939
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 1a DEMONSTRATION OF KNOWLEDGE
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 30b FOOD CONTAINERS LABELED
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 34 WAREWASHING FACILITIES AND TESTING METHODS
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 44a PREMISES KEPT FREE OF UNUSED EQUIPMENT
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0002939,SHOGUN SUSHI,DAVID N. FICKER,7330 FAIR OAKS BLVD 10,Carmichael,95608,"# 47c INSPECTION REPORT AVAILABILITY
"
