County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0002653
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 23 VERMIN AND ANIMAL CONTAMINATION
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 29 IDENTIFICATION AND STORAGE OF TOXIC SUBSTANCES
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 38 VENTILATION AND LIGHTING
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 40 WIPING CLOTHS STORAGE AND USE
"
FA0002653,HUNAN GARDEN RESTAURANT,CHUN NUNG WONG,8527 ELK GROVE BLVD,Elk Grove,95624,"# 44e VERMIN AND ANIMAL EXCLUSION
"
