County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0002269
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 8 TIME AS A PUBLIC HEALTH CONTROL
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 1c FOOD HANDLER CARDS
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 4 EATING, DRINKING, OR TOBACCO USE
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 6 HANDWASHING FACILITIES
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 26 THAWING METHODS
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 30b FOOD CONTAINERS LABELED
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 38 VENTILATION AND LIGHTING
"
FA0002269,CATHAY EXPRESS,DIP'S EXPRESS INC,2550 COTTAGE WAY,Sacramento,95825,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
