County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0003594
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 1b FOOD SAFETY CERTIFICATION
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 26 THAWING METHODS
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 38 VENTILATION AND LIGHTING
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 41 PLUMBING FIXTURES AND BACKFLOW PREVENTION
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
FA0003594,LA FAVORITA TAQUERIA/LOS IMMORTALS,GRICELDA CONTRERAS,3131 FRUITRIDGE RD,Sacramento,95820,"# 11 REHEATING PROCEDURES FOR HOT HOLDING
"
