County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0004765
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 21 HOT AND COLD WATER SUPPLY
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 30b FOOD CONTAINERS LABELED
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 32b COMPLIANCE WITH TRANS FAT BAN
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 39 TEMPERATURE MEASURING DEVICES
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 44d EMPLOYEE PERSONAL ITEMS
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 44e VERMIN AND ANIMAL EXCLUSION
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 47a SIGNS POSTED AS REQUIRED
"
FA0004765,CARNCERCIA LAS TARASCAS,ALEJANDRA OROZCO,9791 LINCOLN VILLAGE DR F,Sacramento,95827,"# 47c INSPECTION REPORT AVAILABILITY
"
