County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0003630
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 7 HOT AND COLD HOLDING TEMPERATURES
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 1a DEMONSTRATION OF KNOWLEDGE
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 13 FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 26 THAWING METHODS
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 27 FOOD PROTECTED FROM CONTAMINATION
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 30a FOOD STORED IN APPROVED LOCATION
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 35 EQUIPMENT APPROVED AND MAINTAINED
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 38 VENTILATION AND LIGHTING
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 43 RESTROOMS MAINTAINED, SUPPLIED, AND ACCESSIBLE
"
FA0003630,WU VILLAGE CHINESE CUISINE,MING SI LI,7724 FRUITRIDGE RD STE A,Sacramento,95820,"# 45 FLOOR, WALL, AND CEILING FINISHES
"
