County of Sacramento
Retail Food Facility Official Inspection Report
""
FA0031041
""
report_id,facility_name,permit_holder,address,city,zip_code,violation
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 1c FOOD HANDLER CARDS
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 14a FOOD CONTACT SURFACES CLEANED AND SANITIZED
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 23 VERMIN AND ANIMAL CONTAMINATION
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 29 IDENTIFICATION AND STORAGE OF TOXIC SUBSTANCES
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 32a FOOD PRESENTATION AND LABELING
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 32b COMPLIANCE WITH TRANS FAT BAN
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 33 NONFOOD-CONTACT SURFACES CLEAN
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 34 WAREWASHING FACILITIES AND TESTING METHODS
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 36 EQUIPMENT STORED IN APPROVED LOCATION
"
FA0031041,FOLSOM CHEVRON,FOLSOM CHEVRON INVESTMENTS INC,12399 FOLSOM BLVD,Rancho Cordova,95742,"# 40 WIPING CLOTHS STORAGE AND USE
"
